joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[8.304],[0.9858],[0.1801],[-0.3577],[-0.0039],[-0.3943],[0.0121],[0.1367],[0.6237],[-0.0296],[-0.0354],[0.0538],[0.0404],[0.0544],[0.0353],[-0.0248],[-0.3993],[-0.0246],[-0.3628],[-0.0037],[-0.3934],[-0.0188],[-0.3854],[0.5532],[-0.0285],[-0.0358],[0.0526],[0.0402],[0.0524],[0.0378],[-0.0228],[-0.3997],[0.0239],[0.1192],[6.5939e-05],[-0.0002],[0.0002],[1.5718e-05],[-8.6939e-05],[4.785e-05],[0.1077],[0.0001],[0.0002],[0.0002],[3.5903e-05],[-3.4368e-05],[4.7792e-05],[-0.0379],[-0.073],[0.0793],[-0.0324],[-0.079],[-0.0811],[0.],[0.],[0.],[0.],[19.2238],[0.],[96.7916],[183.3765],[0.],[0.],[1.085],[0.4855],18.77709838799333
[8.3226],[0.9923],[0.1893],[-0.3562],[-0.0038],[-0.3944],[0.0071],[-0.0218],[0.6438],[-0.0302],[-0.0355],[0.0535],[0.0409],[0.0546],[0.0336],[-0.0251],[-0.3992],[-0.0247],[-0.3621],[-0.0034],[-0.394],[-0.0602],[-0.2841],[0.5967],[-0.0294],[-0.0362],[0.0504],[0.043],[0.0509],[0.0373],[-0.0235],[-0.4001],[0.0241],[0.1192],[6.589e-05],[-0.0002],[0.0002],[1.5723e-05],[-8.6933e-05],[4.79e-05],[0.1077],[0.0001],[0.0002],[0.0002],[3.5918e-05],[-3.4366e-05],[4.7842e-05],[-0.0378],[-0.0732],[0.0793],[-0.0338],[-0.0779],[-0.0807],[0.],[0.],[0.],[0.],[21.8483],[0.],[84.0496],[178.4996],[0.],[0.],[1.5941],[0.9763],18.810450250138967
[8.3404],[0.9874],[0.1952],[-0.3555],[-0.0038],[-0.3944],[0.0058],[-0.1738],[0.6732],[-0.0301],[-0.0355],[0.0535],[0.041],[0.055],[0.0319],[-0.0242],[-0.3997],[-0.0244],[-0.362],[-0.0034],[-0.3942],[-0.0655],[0.0282],[0.597],[-0.0303],[-0.0361],[0.0498],[0.0443],[0.0505],[0.0383],[-0.0236],[-0.4003],[0.024],[0.1192],[6.578e-05],[-0.0002],[0.0002],[1.5735e-05],[-8.6929e-05],[4.8017e-05],[0.1077],[0.0001],[0.0002],[0.0002],[3.5956e-05],[-3.4364e-05],[4.7958e-05],[-0.0371],[-0.0739],[0.0795],[-0.0346],[-0.0772],[-0.0805],[0.],[0.],[0.],[0.],[20.2073],[0.],[94.1963],[178.8976],[0.],[0.],[1.6678],[0.786],18.843802112284603
[8.3568],[0.9711],[0.1948],[-0.3538],[-0.0038],[-0.3944],[0.0025],[-0.2774],[0.6834],[-0.0301],[-0.0355],[0.0534],[0.041],[0.0549],[0.0317],[-0.0238],[-0.3998],[-0.0243],[-0.3605],[-0.0039],[-0.3941],[0.0101],[0.3118],[0.5979],[-0.0311],[-0.0354],[0.0535],[0.0415],[0.0532],[0.0403],[-0.0231],[-0.3999],[0.0239],[0.1192],[6.5615e-05],[-0.0002],[0.0002],[1.5755e-05],[-8.6931e-05],[4.819e-05],[0.1077],[0.0001],[0.0002],[0.0002],[3.6017e-05],[-3.4365e-05],[4.813e-05],[-0.0364],[-0.0747],[0.0798],[-0.0344],[-0.0772],[-0.0805],[0.],[0.],[0.],[0.],[0.],[76.5938],[78.2665],[0.],[0.],[0.],[0.6168],[0.5192],18.87715397443024
[8.3736],[0.9468],[0.1958],[-0.3538],[-0.0034],[-0.3946],[-0.0796],[-0.0454],[0.6113],[-0.0305],[-0.0362],[0.0494],[0.0444],[0.0512],[0.0329],[-0.0241],[-0.4003],[-0.0243],[-0.3505],[-0.0039],[-0.3942],[0.0273],[0.1522],[0.6125],[-0.031],[-0.0352],[0.0546],[0.0395],[0.0534],[0.0418],[-0.0231],[-0.3996],[0.0241],[0.1192],[6.5839e-05],[-0.0002],[0.0002],[1.5748e-05],[-8.6995e-05],[4.8075e-05],[0.1077],[0.0001],[0.0002],[0.0002],[3.5986e-05],[-3.439e-05],[4.8015e-05],[-0.0369],[-0.0744],[0.0797],[-0.0337],[-0.0778],[-0.0807],[0.],[228.651],[0.],[0.],[0.],[63.9833],[57.9396],[27.5447],[0.],[0.],[0.],[0.5949],18.910505836575876
[8.3907],[0.9212],[0.1957],[-0.3523],[-0.0028],[-0.3949],[-0.1623],[0.2032],[0.4712],[-0.031],[-0.037],[0.0447],[0.0484],[0.0476],[0.0337],[-0.0247],[-0.4008],[-0.0243],[-0.3559],[-0.0039],[-0.3936],[0.0017],[0.0026],[0.4654],[-0.0273],[-0.0352],[0.0542],[0.0388],[0.0522],[0.0427],[-0.0208],[-0.4004],[0.0234],[0.1192],[6.5975e-05],[-0.0002],[0.0002],[1.5832e-05],[-8.7331e-05],[4.8498e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6188e-05],[-3.4525e-05],[4.8437e-05],[-0.0368],[-0.0745],[0.0797],[-0.0329],[-0.0785],[-0.0809],[0.],[86.1311],[0.],[43.8633],[0.],[17.395],[0.],[312.4394],[0.],[0.],[0.],[0.],18.943857698721512
[8.404],[0.9197],[0.1786],[-0.3315],[-0.0025],[-0.3952],[-0.1781],[0.2807],[0.5367],[-0.0313],[-0.037],[0.0434],[0.0494],[0.0468],[0.0335],[-0.0254],[-0.4007],[-0.0245],[-0.3632],[-0.004],[-0.3924],[0.0118],[0.066],[0.3233],[-0.0278],[-0.0353],[0.0539],[0.0392],[0.0528],[0.0407],[-0.0204],[-0.4],[0.0233],[0.1192],[6.5759e-05],[-0.0002],[0.0002],[1.5972e-05],[-8.7806e-05],[4.9166e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6557e-05],[-3.4715e-05],[4.9102e-05],[-0.0373],[-0.0739],[0.0795],[-0.0323],[-0.0791],[-0.0811],[0.],[0.],[0.],[6.2627],[0.],[131.4422],[0.],[167.2436],[0.],[0.],[0.2354],[0.],18.97720956086715
[8.4183],[0.9366],[0.1676],[-0.3321],[-0.0031],[-0.3946],[-0.1022],[0.3545],[0.5946],[-0.0295],[-0.0358],[0.0475],[0.0466],[0.0496],[0.0347],[-0.0252],[-0.4002],[-0.0245],[-0.3633],[-0.004],[-0.3922],[0.0208],[-0.0486],[0.2997],[-0.0276],[-0.0354],[0.0542],[0.0385],[0.0534],[0.0392],[-0.0204],[-0.3996],[0.0233],[0.1192],[6.6308e-05],[-0.0002],[0.0002],[1.5989e-05],[-8.8133e-05],[4.8939e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6566e-05],[-3.4845e-05],[4.8878e-05],[-0.0378],[-0.0734],[0.0793],[-0.032],[-0.0794],[-0.0812],[0.],[0.],[0.],[0.],[0.],[69.0905],[0.],[216.7575],[2.5317],[0.],[1.0106],[0.],19.010561423012785
[8.4358],[0.9621],[0.1694],[-0.3618],[-0.0038],[-0.3941],[0.0085],[0.3683],[0.617],[-0.0293],[-0.0351],[0.0535],[0.0409],[0.0545],[0.0345],[-0.0246],[-0.3995],[-0.0245],[-0.3635],[-0.0039],[-0.3924],[0.0167],[-0.2384],[0.3412],[-0.0276],[-0.0355],[0.054],[0.0386],[0.0534],[0.0385],[-0.021],[-0.3995],[0.0235],[0.1192],[6.6448e-05],[-0.0002],[0.0002],[1.6017e-05],[-8.8341e-05],[4.8914e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.663e-05],[-3.4929e-05],[4.8855e-05],[-0.0382],[-0.073],[0.0793],[-0.0319],[-0.0794],[-0.0812],[0.],[0.],[0.],[25.9511],[28.5884],[51.2708],[58.1961],[189.6158],[4.5087],[0.],[0.9124],[0.],19.04391328515842
[8.4543],[0.985],[0.1784],[-0.3592],[-0.0039],[-0.3942],[0.0149],[0.1848],[0.628],[-0.0295],[-0.0353],[0.054],[0.0403],[0.0548],[0.0344],[-0.0249],[-0.3993],[-0.0246],[-0.3624],[-0.0037],[-0.393],[-0.0074],[-0.3973],[0.4772],[-0.0282],[-0.0358],[0.053],[0.0396],[0.0526],[0.0379],[-0.0221],[-0.3996],[0.0238],[0.1192],[6.6624e-05],[-0.0002],[0.0002],[1.5998e-05],[-8.836e-05],[4.8717e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6572e-05],[-3.4936e-05],[4.8659e-05],[-0.038],[-0.073],[0.0793],[-0.0321],[-0.0793],[-0.0811],[0.],[0.],[0.],[0.],[19.7118],[0.],[99.7812],[180.085],[0.],[0.],[0.9184],[0.],19.077265147304058
[8.4736],[0.9973],[0.1912],[-0.3568],[-0.0038],[-0.3944],[0.0086],[-0.0294],[0.6422],[-0.0301],[-0.0355],[0.0536],[0.0408],[0.0548],[0.0333],[-0.0253],[-0.3992],[-0.0247],[-0.362],[-0.0034],[-0.3937],[-0.0623],[-0.3879],[0.5763],[-0.0291],[-0.0362],[0.0504],[0.0426],[0.0506],[0.0381],[-0.0232],[-0.4],[0.024],[0.1192],[6.6621e-05],[-0.0002],[0.0002],[1.5997e-05],[-8.8357e-05],[4.8719e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6572e-05],[-3.4934e-05],[4.8662e-05],[-0.0379],[-0.073],[0.0793],[-0.0331],[-0.0785],[-0.0809],[0.],[0.],[0.],[0.],[22.2595],[0.],[84.657],[184.0267],[0.],[0.],[1.5741],[0.8033],19.110617009449694
[8.4923],[0.9982],[0.2014],[-0.3557],[-0.0038],[-0.3944],[0.0067],[-0.211],[0.6689],[-0.0307],[-0.0355],[0.0535],[0.041],[0.0551],[0.0317],[-0.0251],[-0.3993],[-0.0247],[-0.3621],[-0.0032],[-0.3942],[-0.0964],[-0.1253],[0.5878],[-0.0301],[-0.0364],[0.0483],[0.0452],[0.049],[0.0391],[-0.0237],[-0.4004],[0.024],[0.1192],[6.6519e-05],[-0.0002],[0.0002],[1.6009e-05],[-8.8353e-05],[4.8829e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6607e-05],[-3.4932e-05],[4.8771e-05],[-0.0374],[-0.0736],[0.0794],[-0.0348],[-0.077],[-0.0804],[0.],[0.],[0.],[0.],[24.9014],[0.],[90.9174],[183.8956],[0.],[0.],[1.6694],[0.7999],19.14396887159533
[8.5096],[0.9876],[0.2055],[-0.3548],[-0.0038],[-0.3944],[0.0071],[-0.3494],[0.6815],[-0.0309],[-0.0355],[0.0535],[0.0409],[0.055],[0.0323],[-0.0248],[-0.3994],[-0.0246],[-0.3615],[-0.0034],[-0.3942],[-0.0525],[0.1846],[0.5923],[-0.0309],[-0.036],[0.0503],[0.0442],[0.0501],[0.0421],[-0.0234],[-0.4003],[0.0239],[0.1192],[6.6318e-05],[-0.0002],[0.0002],[1.6032e-05],[-8.8349e-05],[4.9037e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6678e-05],[-3.4931e-05],[4.8977e-05],[-0.0366],[-0.0745],[0.0797],[-0.0352],[-0.0765],[-0.0803],[0.],[0.],[0.],[0.],[31.4602],[0.],[64.5826],[138.6875],[0.],[0.],[1.5011],[0.7814],19.177320733740967
[8.5251],[0.9671],[0.202],[-0.3544],[-0.0036],[-0.3945],[-0.0387],[-0.2291],[0.6582],[-0.031],[-0.0359],[0.0514],[0.0427],[0.0527],[0.0338],[-0.0248],[-0.3998],[-0.0245],[-0.3483],[-0.004],[-0.3941],[0.0338],[0.3537],[0.594],[-0.0313],[-0.0352],[0.0548],[0.0394],[0.0538],[0.0408],[-0.0228],[-0.3997],[0.0239],[0.1192],[6.6213e-05],[-0.0002],[0.0002],[1.6057e-05],[-8.8397e-05],[4.9207e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6748e-05],[-3.495e-05],[4.9146e-05],[-0.0362],[-0.075],[0.0799],[-0.0344],[-0.077],[-0.0805],[0.],[0.],[0.],[0.],[0.],[77.0839],[90.0709],[0.],[0.],[0.6704],[0.8531],[0.7559],19.210672595886603
[8.5415],[0.9404],[0.2009],[-0.355],[-0.003],[-0.3947],[-0.1256],[0.0476],[0.608],[-0.0311],[-0.0366],[0.0469],[0.0466],[0.0482],[0.0377],[-0.0251],[-0.4004],[-0.0245],[-0.3362],[-0.0039],[-0.3941],[0.0266],[-0.0285],[0.5928],[-0.0282],[-0.035],[0.0546],[0.0394],[0.0533],[0.0418],[-0.0233],[-0.3995],[0.0241],[0.1192],[6.658e-05],[-0.0002],[0.0002],[1.6036e-05],[-8.8455e-05],[4.899e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.6671e-05],[-3.4973e-05],[4.8931e-05],[-0.037],[-0.0744],[0.0797],[-0.0333],[-0.078],[-0.0807],[0.],[174.5651],[0.],[44.1853],[0.],[39.8708],[94.6232],[0.],[0.],[0.],[0.],[0.],19.24402445803224
[8.5592],[0.9214],[0.2029],[-0.3485],[-0.0024],[-0.3951],[-0.2066],[0.2189],[0.4993],[-0.0312],[-0.0373],[0.0421],[0.0501],[0.0441],[0.0401],[-0.0257],[-0.4009],[-0.0246],[-0.3661],[-0.004],[-0.3931],[0.0217],[0.0432],[0.444],[-0.0279],[-0.0353],[0.0548],[0.0384],[0.0531],[0.0413],[-0.0194],[-0.4004],[0.023],[0.1192],[6.6537e-05],[-0.0002],[0.0002],[1.6171e-05],[-8.8945e-05],[4.9645e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7015e-05],[-3.517e-05],[4.9583e-05],[-0.0369],[-0.0744],[0.0797],[-0.0327],[-0.0787],[-0.081],[0.],[0.],[0.],[129.4083],[0.],[92.4904],[0.],[259.0876],[0.],[0.],[0.],[0.],19.277376320177876
[8.572],[0.9255],[0.1891],[-0.3367],[-0.0026],[-0.395],[-0.1725],[0.2966],[0.5846],[-0.031],[-0.0368],[0.0436],[0.0495],[0.0456],[0.0385],[-0.0258],[-0.4006],[-0.0246],[-0.3667],[-0.004],[-0.3924],[0.0231],[0.0472],[0.3699],[-0.0278],[-0.0354],[0.0543],[0.0385],[0.0533],[0.0401],[-0.0203],[-0.3998],[0.0233],[0.1192],[6.6503e-05],[-0.0002],[0.0002],[1.6266e-05],[-8.9327e-05],[5.0032e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.726e-05],[-3.5322e-05],[4.9969e-05],[-0.0373],[-0.0739],[0.0795],[-0.0322],[-0.0791],[-0.0811],[0.],[0.],[0.],[0.],[0.],[103.4989],[0.],[167.5591],[0.],[0.],[0.83],[0.],19.310728182323512
[8.5862],[0.9415],[0.1824],[-0.3551],[-0.0035],[-0.3943],[-0.0434],[0.3436],[0.6127],[-0.0293],[-0.0353],[0.0507],[0.0441],[0.0515],[0.0369],[-0.025],[-0.3998],[-0.0245],[-0.3647],[-0.004],[-0.3924],[0.0205],[-0.0676],[0.3502],[-0.0276],[-0.0355],[0.0542],[0.0386],[0.0534],[0.0394],[-0.0207],[-0.3995],[0.0234],[0.1192],[6.6879e-05],[-0.0002],[0.0002],[1.6285e-05],[-8.9584e-05],[4.9903e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7286e-05],[-3.5425e-05],[4.9842e-05],[-0.0381],[-0.0733],[0.0793],[-0.0319],[-0.0794],[-0.0812],[0.],[0.],[0.],[0.],[0.],[67.2444],[75.1253],[174.872],[0.],[0.],[0.8412],[0.],19.34408004446915
[8.6013],[0.9584],[0.1825],[-0.3576],[-0.0039],[-0.3941],[0.0182],[0.3145],[0.6172],[-0.0287],[-0.0351],[0.0541],[0.0399],[0.0545],[0.0361],[-0.0247],[-0.3994],[-0.0245],[-0.3633],[-0.0038],[-0.3929],[0.0071],[-0.1785],[0.4325],[-0.0281],[-0.0356],[0.0536],[0.0393],[0.053],[0.039],[-0.0214],[-0.3995],[0.0236],[0.1192],[6.6997e-05],[-0.0002],[0.0002],[1.6283e-05],[-8.9654e-05],[4.979e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7276e-05],[-3.5452e-05],[4.9731e-05],[-0.0379],[-0.0731],[0.0793],[-0.0319],[-0.0795],[-0.0812],[0.],[0.],[0.],[0.],[28.9472],[0.],[62.223],[205.1384],[0.],[0.],[0.8773],[0.],19.377431906614785
[8.6178],[0.9674],[0.1884],[-0.3552],[-0.0038],[-0.3942],[0.0127],[0.1792],[0.6268],[-0.0291],[-0.0354],[0.0539],[0.0403],[0.0544],[0.0353],[-0.0249],[-0.3993],[-0.0246],[-0.3629],[-0.0036],[-0.3935],[-0.0291],[-0.2324],[0.5365],[-0.0288],[-0.0359],[0.052],[0.041],[0.0517],[0.0391],[-0.0226],[-0.3998],[0.0239],[0.1192],[6.7069e-05],[-0.0002],[0.0002],[1.6279e-05],[-8.9669e-05],[4.9738e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7261e-05],[-3.5458e-05],[4.9679e-05],[-0.0378],[-0.0731],[0.0793],[-0.0321],[-0.0793],[-0.0811],[0.],[0.],[0.],[0.],[16.0802],[0.],[71.1908],[188.8976],[0.],[0.],[1.2985],[0.2482],19.41078376876042
[8.6341],[0.9657],[0.1933],[-0.3547],[-0.0038],[-0.3943],[0.0067],[0.0361],[0.6541],[-0.0294],[-0.0355],[0.0536],[0.0407],[0.0546],[0.0337],[-0.024],[-0.3997],[-0.0243],[-0.3625],[-0.0034],[-0.394],[-0.0643],[-0.1197],[0.5799],[-0.0297],[-0.0362],[0.0501],[0.0435],[0.0504],[0.039],[-0.0233],[-0.4001],[0.024],[0.1192],[6.6993e-05],[-0.0002],[0.0002],[1.6287e-05],[-8.9665e-05],[4.9822e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7287e-05],[-3.5456e-05],[4.9762e-05],[-0.0375],[-0.0735],[0.0794],[-0.0333],[-0.0783],[-0.0808],[0.],[0.],[0.],[0.],[14.5763],[0.],[84.0827],[184.439],[0.],[0.],[1.7007],[0.7537],19.444135630906057
[8.6493],[0.9526],[0.1935],[-0.3543],[-0.0038],[-0.3943],[0.0037],[-0.1242],[0.6783],[-0.0295],[-0.0355],[0.0535],[0.0407],[0.0549],[0.0321],[-0.0229],[-0.4],[-0.024],[-0.3619],[-0.0035],[-0.3942],[-0.0466],[0.1279],[0.592],[-0.0305],[-0.0359],[0.0507],[0.0436],[0.051],[0.0393],[-0.0234],[-0.4001],[0.024],[0.1192],[6.6848e-05],[-0.0002],[0.0002],[1.6305e-05],[-8.9665e-05],[4.9982e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7341e-05],[-3.5456e-05],[4.9921e-05],[-0.0369],[-0.0741],[0.0796],[-0.0346],[-0.0772],[-0.0805],[0.],[80.7217],[0.],[0.],[0.],[0.],[89.676],[157.6294],[0.],[0.],[0.],[0.7689],19.477487493051694
[8.6625],[0.9308],[0.1849],[-0.3546],[-0.0037],[-0.3942],[-0.0354],[0.0417],[0.5435],[-0.0298],[-0.0359],[0.0516],[0.0424],[0.0534],[0.0316],[-0.0221],[-0.4004],[-0.0237],[-0.355],[-0.004],[-0.3941],[0.0304],[0.2693],[0.6001],[-0.0312],[-0.0352],[0.0547],[0.0396],[0.0535],[0.0416],[-0.0229],[-0.3997],[0.024],[0.1192],[6.6745e-05],[-0.0002],[0.0002],[1.6336e-05],[-8.9737e-05],[5.0177e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7426e-05],[-3.5485e-05],[5.0115e-05],[-0.0367],[-0.0745],[0.0797],[-0.0345],[-0.0771],[-0.0805],[0.],[146.47],[0.],[0.],[0.],[69.9545],[88.4049],[0.],[0.],[0.],[0.],[0.7974],19.51083935519733
[8.6773],[0.9122],[0.1799],[-0.3538],[-0.0032],[-0.3944],[-0.0903],[0.2423],[0.3899],[-0.0302],[-0.0363],[0.0487],[0.0449],[0.0509],[0.0321],[-0.0226],[-0.4005],[-0.0238],[-0.3531],[-0.004],[-0.3937],[0.024],[0.0976],[0.5151],[-0.0287],[-0.0351],[0.0548],[0.0388],[0.0533],[0.0414],[-0.0222],[-0.3998],[0.0238],[0.1192],[6.7385e-05],[-0.0002],[0.0002],[1.6389e-05],[-9.0157e-05],[5.0263e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7518e-05],[-3.5653e-05],[5.0202e-05],[-0.0373],[-0.074],[0.0796],[-0.0337],[-0.0778],[-0.0807],[0.],[100.4325],[0.],[86.206],[0.],[51.4244],[0.],[192.7101],[0.],[0.],[0.],[0.],19.544191217342966
[8.692],[0.9165],[0.1696],[-0.3378],[-0.0029],[-0.3948],[-0.1243],[0.2547],[0.4615],[-0.0304],[-0.0364],[0.0467],[0.0468],[0.0493],[0.0324],[-0.0238],[-0.4005],[-0.0241],[-0.359],[-0.004],[-0.3929],[0.0226],[0.1019],[0.3922],[-0.0276],[-0.0353],[0.0546],[0.0386],[0.0535],[0.04],[-0.02],[-0.4],[0.0232],[0.1192],[6.7266e-05],[-0.0002],[0.0002],[1.6491e-05],[-9.0538e-05],[5.0693e-05],[0.1076],[0.0001],[0.0002],[0.0002],[3.7785e-05],[-3.5806e-05],[5.063e-05],[-0.0376],[-0.0736],[0.0794],[-0.033],[-0.0784],[-0.0809],[0.],[0.],[0.],[32.9793],[0.],[113.8924],[0.],[166.5999],[0.],[0.],[0.],[0.],19.577543079488603
[8.7075],[0.9356],[0.1643],[-0.3337],[-0.0032],[-0.3946],[-0.0858],[0.281],[0.5735],[-0.0303],[-0.036],[0.0485],[0.0458],[0.0504],[0.0344],[-0.0242],[-0.4003],[-0.0242],[-0.3612],[-0.004],[-0.3924],[0.0235],[-0.0316],[0.3839],[-0.0276],[-0.0354],[0.0543],[0.0386],[0.0536],[0.0388],[-0.0206],[-0.3996],[0.0234],[0.1192],[6.7626e-05],[-0.0002],[0.0002],[1.6523e-05],[-9.0843e-05],[5.0623e-05],[0.1075],[0.0001],[0.0002],[0.0002],[3.7845e-05],[-3.5927e-05],[5.0563e-05],[-0.0379],[-0.0732],[0.0793],[-0.0325],[-0.0789],[-0.081],[0.],[0.],[0.],[0.],[0.],[75.1618],[0.],[192.2192],[0.],[0.],[0.6716],[0.],19.610894941634243
[8.7255],[0.9621],[0.1688],[-0.3621],[-0.004],[-0.3942],[0.0272],[0.3072],[0.607],[-0.0299],[-0.035],[0.0545],[0.04],[0.0554],[0.0342],[-0.0237],[-0.3996],[-0.0242],[-0.3629],[-0.0039],[-0.3925],[0.0171],[-0.2351],[0.4127],[-0.0277],[-0.0356],[0.0541],[0.0387],[0.0536],[0.038],[-0.0211],[-0.3995],[0.0235],[0.1192],[6.7812e-05],[-0.0002],[0.0002],[1.6546e-05],[-9.1047e-05],[5.0564e-05],[0.1075],[0.0001],[0.0002],[0.0002],[3.7893e-05],[-3.6009e-05],[5.0505e-05],[-0.0382],[-0.0729],[0.0792],[-0.0322],[-0.0792],[-0.0811],[0.],[0.],[0.],[0.],[37.9647],[40.6289],[60.1025],[205.9176],[0.],[0.],[0.7424],[0.],19.64424680377988
[8.7446],[0.986],[0.1811],[-0.3594],[-0.0039],[-0.3943],[0.0223],[0.0656],[0.6191],[-0.0297],[-0.0353],[0.0543],[0.0399],[0.055],[0.0347],[-0.0244],[-0.3993],[-0.0245],[-0.3624],[-0.0036],[-0.3931],[-0.0159],[-0.3828],[0.5304],[-0.0282],[-0.0358],[0.0526],[0.04],[0.0525],[0.0374],[-0.0222],[-0.3997],[0.0238],[0.1192],[6.797e-05],[-0.0002],[0.0002],[1.6528e-05],[-9.1064e-05],[5.0383e-05],[0.1075],[0.0001],[0.0002],[0.0002],[3.7841e-05],[-3.6015e-05],[5.0326e-05],[-0.0379],[-0.073],[0.0793],[-0.032],[-0.0793],[-0.0812],[0.],[0.],[0.],[0.],[20.8674],[0.],[104.7037],[179.5537],[0.],[0.],[0.7617],[0.1929],19.677598665925515
[8.7644],[0.9991],[0.1961],[-0.357],[-0.0039],[-0.3944],[0.011],[-0.1511],[0.6322],[-0.0303],[-0.0355],[0.0537],[0.0407],[0.0547],[0.0338],[-0.0251],[-0.3992],[-0.0247],[-0.362],[-0.0033],[-0.3938],[-0.0777],[-0.3583],[0.6011],[-0.0292],[-0.0363],[0.0495],[0.0435],[0.05],[0.0376],[-0.0233],[-0.4001],[0.024],[0.1192],[6.7934e-05],[-0.0002],[0.0002],[1.6532e-05],[-9.106e-05],[5.042e-05],[0.1075],[0.0001],[0.0002],[0.0002],[3.7851e-05],[-3.6013e-05],[5.0363e-05],[-0.0379],[-0.073],[0.0793],[-0.0329],[-0.0787],[-0.0809],[0.],[0.],[0.],[0.],[23.4134],[0.],[81.803],[183.6188],[0.],[0.],[1.5054],[1.012],19.71095052807115
[8.7833],[1.0007],[0.2071],[-0.3555],[-0.0038],[-0.3945],[0.0079],[-0.3201],[0.659],[-0.0309],[-0.0355],[0.0535],[0.041],[0.055],[0.0324],[-0.0252],[-0.3992],[-0.0247],[-0.3624],[-0.0031],[-0.3942],[-0.1032],[-0.0984],[0.6064],[-0.0302],[-0.0365],[0.0479],[0.0457],[0.0482],[0.0412],[-0.0238],[-0.4005],[0.024],[0.1192],[6.7791e-05],[-0.0002],[0.0002],[1.6548e-05],[-9.1055e-05],[5.0574e-05],[0.1075],[0.0001],[0.0002],[0.0002],[3.7902e-05],[-3.6011e-05],[5.0516e-05],[-0.0373],[-0.0736],[0.0794],[-0.0345],[-0.0773],[-0.0805],[0.],[0.],[0.],[0.],[28.8044],[0.],[85.1157],[191.0476],[0.],[0.],[1.5388],[0.9278],19.744302390216788
