joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[7.4762],[0.9073],[0.1421],[0.3691],[-0.0037],[-0.3934],[0.0279],[0.1659],[0.7031],[-0.03],[-0.0346],[0.0551],[0.0384],[0.0531],[0.0413],[-0.0206],[-0.4005],[-0.0233],[-0.3624],[-0.0038],[-0.3939],[-0.0022],[0.2267],[0.3642],[-0.0308],[-0.0356],[0.0531],[0.041],[0.0519],[0.0432],[-0.0215],[-0.4001],[0.0236],[0.1197],[2.0032e-05],[5.7623e-07],[0.0001],[6.5271e-06],[-3.3622e-05],[2.1277e-05],[0.1091],[5.5079e-05],[-3.425e-06],[0.0001],[1.5301e-05],[-1.3164e-05],[2.1209e-05],[-0.0299],[-0.0747],[0.0799],[-0.0384],[-0.0729],[-0.0792],[0.],[0.],[0.],[101.5756],[38.3824],[0.],[0.],[100.2423],[0.],[0.],[1.7444],[0.],6.937187326292385
[7.5083],[0.8994],[0.1242],[0.4361],[-0.0039],[-0.3936],[0.0268],[0.1604],[0.7084],[-0.029],[-0.0349],[0.0556],[0.0363],[0.0531],[0.0419],[-0.0203],[-0.3997],[-0.0233],[-0.3612],[-0.0036],[-0.394],[-0.0471],[0.2867],[0.3673],[-0.0312],[-0.0359],[0.0509],[0.0431],[0.0496],[0.0458],[-0.0218],[-0.4002],[0.0236],[0.1197],[1.9828e-05],[6.3567e-06],[0.0001],[6.5986e-06],[-3.3779e-05],[2.1759e-05],[0.1091],[5.5223e-05],[-9.1967e-06],[0.0001],[1.5494e-05],[-1.3225e-05],[2.1687e-05],[-0.0295],[-0.074],[0.0797],[-0.0382],[-0.0728],[-0.0792],[0.],[0.],[0.],[19.1954],[25.6826],[0.],[0.],[105.1207],[0.],[0.],[2.0248],[0.],6.970539188438021
[7.5415],[0.8912],[0.1039],[0.4671],[-0.0037],[-0.3933],[-0.0044],[0.1892],[0.7088],[-0.0282],[-0.0354],[0.0545],[0.0372],[0.0517],[0.0429],[-0.0206],[-0.3996],[-0.0234],[-0.3583],[-0.0034],[-0.394],[-0.092],[0.3181],[0.1934],[-0.0295],[-0.0361],[0.0487],[0.0449],[0.0473],[0.0478],[-0.0225],[-0.4004],[0.0237],[0.1197],[2.0284e-05],[3.4055e-07],[0.0001],[6.5931e-06],[-3.393e-05],[2.1581e-05],[0.1091],[5.543e-05],[-3.2061e-06],[0.0001],[1.5451e-05],[-1.3285e-05],[2.1512e-05],[-0.0303],[-0.0733],[0.0794],[-0.038],[-0.0728],[-0.0792],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[110.5043],[0.],[0.],[1.7141],[0.],7.003891050583658
[7.5783],[0.8838],[0.0915],[0.4604],[-0.003],[-0.3933],[-0.1135],[0.1126],[0.709],[-0.0291],[-0.0365],[0.0493],[0.0407],[0.0462],[0.0472],[-0.0214],[-0.4004],[-0.0234],[-0.356],[-0.0028],[-0.3939],[-0.1617],[0.3518],[-0.0741],[-0.0291],[-0.0367],[0.0449],[0.0475],[0.0434],[0.0504],[-0.0214],[-0.4013],[0.0232],[0.1197],[2.0678e-05],[-4.4919e-06],[0.0001],[6.5983e-06],[-3.4101e-05],[2.1464e-05],[0.1091],[5.5694e-05],[1.5933e-06],[0.0001],[1.5439e-05],[-1.3352e-05],[2.1396e-05],[-0.0303],[-0.0734],[0.0794],[-0.0381],[-0.0728],[-0.0792],[0.],[0.],[0.],[109.4064],[0.],[0.],[0.],[43.3172],[0.],[1.158],[1.7342],[0.],7.037242912729294
[7.62],[0.8777],[0.0891],[0.4075],[-0.0021],[-0.3939],[-0.2399],[0.0319],[0.6936],[-0.0302],[-0.0377],[0.0425],[0.0459],[0.0388],[0.0527],[-0.0233],[-0.4012],[-0.0236],[-0.3541],[-0.0019],[-0.3942],[-0.2655],[0.2859],[0.2158],[-0.0298],[-0.0375],[0.0391],[0.051],[0.0374],[0.0536],[-0.023],[-0.4017],[0.0234],[0.1197],[2.1551e-05],[-1.684e-05],[0.0001],[6.5654e-06],[-3.4294e-05],[2.1043e-05],[0.1091],[5.5902e-05],[1.3904e-05],[0.0001],[1.5299e-05],[-1.3428e-05],[2.0978e-05],[-0.0309],[-0.0739],[0.0795],[-0.0378],[-0.073],[-0.0793],[0.],[0.],[0.],[244.4099],[0.],[0.],[0.],[35.3976],[0.],[0.],[3.1041],[0.],7.07059477487493
[7.6649],[0.8806],[0.0939],[0.3395],[-0.0019],[-0.3939],[-0.2477],[-0.1108],[0.6825],[-0.0301],[-0.0375],[0.0416],[0.0467],[0.0389],[0.0513],[-0.0243],[-0.4014],[-0.0238],[-0.3425],[-0.0008],[-0.3945],[-0.395],[0.2261],[0.3707],[-0.0304],[-0.039],[0.0315],[0.0544],[0.0297],[0.0564],[-0.0243],[-0.4025],[0.0232],[0.1197],[2.1018e-05],[-6.326e-06],[0.0001],[6.675e-06],[-3.4606e-05],[2.151e-05],[0.1091],[5.6814e-05],[3.293e-06],[0.0001],[1.5617e-05],[-1.3551e-05],[2.1444e-05],[-0.0319],[-0.0743],[0.0795],[-0.038],[-0.0729],[-0.0792],[0.],[149.6665],[0.],[199.1498],[0.],[0.],[0.],[0.],[0.],[0.],[0.0453],[0.],7.103946637020567
[7.7113],[0.8913],[0.1062],[0.3159],[-0.0012],[-0.3945],[-0.3446],[-0.035],[0.617],[-0.0307],[-0.0386],[0.0386],[0.0457],[0.0339],[0.0522],[-0.025],[-0.4022],[-0.0238],[-0.3018],[0.0006],[-0.396],[-0.5621],[0.0084],[0.5518],[-0.0309],[-0.0409],[0.0216],[0.0572],[0.0197],[0.0585],[-0.0268],[-0.4028],[0.0236],[0.1197],[2.155e-05],[-1.4465e-05],[0.0001],[6.6515e-06],[-3.4774e-05],[2.1098e-05],[0.1091],[5.7243e-05],[1.1363e-05],[0.0001],[1.5526e-05],[-1.3616e-05],[2.1037e-05],[-0.0321],[-0.0744],[0.0795],[-0.0377],[-0.0731],[-0.0792],[0.],[80.3702],[0.],[153.6499],[0.],[0.],[0.],[0.],[0.],[0.],[0.47],[3.4688],7.137298499166203
[7.7621],[0.9002],[0.1353],[0.2309],[-0.0011],[-0.3944],[-0.3494],[-0.0189],[0.3477],[-0.0308],[-0.0387],[0.0366],[0.0477],[0.0314],[0.0574],[-0.0254],[-0.4022],[-0.0238],[-0.2699],[0.0018],[-0.398],[-0.7291],[-0.208],[0.7006],[-0.0308],[-0.0429],[0.0121],[0.0578],[0.0114],[0.0572],[-0.0291],[-0.4029],[0.0239],[0.1197],[2.1326e-05],[-1.0499e-05],[0.0001],[6.6915e-06],[-3.4912e-05],[2.1205e-05],[0.1091],[5.7727e-05],[7.3483e-06],[0.0001],[1.5646e-05],[-1.3671e-05],[2.1145e-05],[-0.0329],[-0.0749],[0.0796],[-0.0376],[-0.0732],[-0.0792],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.4472],7.17065036131184
[7.8065],[0.9116],[0.1536],[0.142],[-0.0012],[-0.3943],[-0.3251],[0.0281],[0.0826],[-0.0311],[-0.0384],[0.0356],[0.0512],[0.0327],[0.0572],[-0.0245],[-0.4025],[-0.0234],[-0.1948],[0.0029],[-0.4002],[-0.8796],[-0.2951],[0.6908],[-0.0305],[-0.0445],[0.0042],[0.0565],[0.0074],[0.0523],[-0.0307],[-0.4026],[0.0239],[0.1197],[2.0123e-05],[1.0015e-05],[0.0001],[6.8346e-06],[-3.5082e-05],[2.209e-05],[0.1091],[5.8398e-05],[-1.3214e-05],[0.0001],[1.609e-05],[-1.3738e-05],[2.2025e-05],[-0.0341],[-0.0751],[0.0795],[-0.037],[-0.0735],[-0.0793],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.7515],7.2040022234574765
[7.8438],[0.9207],[0.1564],[0.0583],[-0.0016],[-0.3941],[-0.2598],[0.0081],[-0.0695],[-0.0304],[-0.0373],[0.0391],[0.0502],[0.0369],[0.0543],[-0.0238],[-0.4022],[-0.0234],[-0.0639],[0.0039],[-0.4025],[-1.036],[-0.2738],[0.6846],[-0.0299],[-0.0458],[-0.0032],[0.054],[0.0056],[0.0466],[-0.0319],[-0.4017],[0.0238],[0.1197],[1.9454e-05],[2.101e-05],[0.0001],[6.9035e-06],[-3.5135e-05],[2.2537e-05],[0.1091],[5.8697e-05],[-2.4232e-05],[0.0001],[1.6311e-05],[-1.3759e-05],[2.247e-05],[-0.0351],[-0.075],[0.0795],[-0.0358],[-0.0739],[-0.0793],[0.],[45.3259],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5918],7.237354085603113
[7.8785],[0.9226],[0.1537],[0.004],[-0.0018],[-0.3939],[-0.2395],[0.076],[-0.113],[-0.0303],[-0.0372],[0.0404],[0.0494],[0.0383],[0.0533],[-0.0234],[-0.402],[-0.0234],[0.071],[0.0042],[-0.4033],[-1.0972],[-0.1891],[0.6808],[-0.0298],[-0.0462],[-0.0063],[0.0504],[-0.0088],[0.0512],[-0.0325],[-0.4006],[0.0238],[0.1197],[1.912e-05],[2.7046e-05],[0.0001],[6.9493e-06],[-3.5194e-05],[2.2837e-05],[0.1091],[5.8862e-05],[-3.0276e-05],[0.0001],[1.6449e-05],[-1.3782e-05],[2.2769e-05],[-0.0357],[-0.0749],[0.0795],[-0.0346],[-0.0742],[-0.0793],[0.],[68.0942],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5983],7.270705947748749
[7.9124],[0.9219],[0.1494],[-0.0413],[-0.002],[-0.3939],[-0.2264],[0.1282],[-0.0902],[-0.0305],[-0.0371],[0.0408],[0.0497],[0.039],[0.0535],[-0.0234],[-0.4018],[-0.0235],[0.1893],[0.0041],[-0.4024],[-1.0427],[-0.077],[0.6746],[-0.0302],[-0.0458],[-0.002],[0.0484],[-0.0159],[0.0576],[-0.0323],[-0.4005],[0.0238],[0.1197],[1.9482e-05],[2.2401e-05],[0.0001],[6.9546e-06],[-3.5385e-05],[2.2662e-05],[0.1091],[5.9273e-05],[-2.5687e-05],[0.0001],[1.6442e-05],[-1.3857e-05],[2.2596e-05],[-0.0358],[-0.0749],[0.0795],[-0.0333],[-0.0743],[-0.0794],[0.],[89.0649],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.4714],7.304057809894386
[7.9497],[0.9241],[0.1564],[-0.1257],[-0.0024],[-0.3938],[-0.1673],[0.1456],[-0.0743],[-0.0306],[-0.0367],[0.0443],[0.0473],[0.0427],[0.0505],[-0.0229],[-0.4015],[-0.0235],[0.2743],[0.0036],[-0.4009],[-0.9381],[0.0128],[0.6721],[-0.0306],[-0.045],[0.006],[0.0471],[-0.0135],[0.0646],[-0.0317],[-0.4012],[0.0237],[0.1197],[1.9681e-05],[2.0417e-05],[0.0001],[6.9698e-06],[-3.5529e-05],[2.2639e-05],[0.109],[5.9536e-05],[-2.3735e-05],[0.0001],[1.6468e-05],[-1.3914e-05],[2.2574e-05],[-0.0367],[-0.0747],[0.0795],[-0.0325],[-0.0741],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.7013],7.337409672040022
[7.9884],[0.9233],[0.166],[-0.2237],[-0.003],[-0.3938],[-0.0911],[0.1559],[-0.0025],[-0.0306],[-0.0359],[0.0489],[0.0435],[0.0472],[0.0465],[-0.0221],[-0.4009],[-0.0235],[0.3365],[0.0027],[-0.3992],[-0.7925],[0.0637],[0.6806],[-0.031],[-0.0438],[0.014],[0.0463],[-0.0028],[0.0657],[-0.0306],[-0.4019],[0.0235],[0.1197],[2.0016e-05],[1.5963e-05],[0.0001],[6.9636e-06],[-3.5624e-05],[2.2516e-05],[0.109],[5.9637e-05],[-1.9296e-05],[0.0001],[1.6431e-05],[-1.3951e-05],[2.2452e-05],[-0.0377],[-0.0742],[0.0794],[-0.0316],[-0.0741],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.8104],7.370761534185658
[8.0287],[0.9192],[0.1776],[-0.3303],[-0.0037],[-0.3937],[-0.0056],[0.1126],[0.1558],[-0.031],[-0.0353],[0.053],[0.0411],[0.0519],[0.0424],[-0.0205],[-0.4004],[-0.0232],[0.3478],[0.0011],[-0.3969],[-0.5674],[0.0884],[0.6908],[-0.0316],[-0.0413],[0.0252],[0.0444],[0.0146],[0.0638],[-0.0284],[-0.4028],[0.0234],[0.1197],[2.0348e-05],[1.2222e-05],[0.0001],[6.971e-06],[-3.5753e-05],[2.2493e-05],[0.109],[5.9736e-05],[-1.5562e-05],[0.0001],[1.6427e-05],[-1.4002e-05],[2.2429e-05],[-0.0384],[-0.0736],[0.0793],[-0.0314],[-0.0742],[-0.0795],[0.],[0.953],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.8097],7.404113396331295
[8.0636],[0.9136],[0.1678],[-0.3722],[-0.0039],[-0.3935],[0.0081],[0.1687],[0.2916],[-0.0312],[-0.0354],[0.0546],[0.0376],[0.0531],[0.0389],[-0.0202],[-0.3998],[-0.0233],[0.364],[-0.0009],[-0.395],[-0.3269],[0.0637],[0.7027],[-0.0316],[-0.0383],[0.0382],[0.0417],[0.0319],[0.0576],[-0.0251],[-0.403],[0.0233],[0.1197],[1.9119e-05],[3.494e-05],[0.0001],[7.1384e-06],[-3.5886e-05],[2.3758e-05],[0.109],[5.9938e-05],[-3.825e-05],[0.0001],[1.6929e-05],[-1.4055e-05],[2.3686e-05],[-0.0386],[-0.0729],[0.0792],[-0.0315],[-0.074],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[51.3004],[0.],[0.],[0.],[0.],[1.9949],7.437465258476932
[8.0924],[0.9052],[0.1319],[-0.363],[-0.0039],[-0.3935],[-0.0072],[0.2242],[0.3671],[-0.0317],[-0.0357],[0.0532],[0.0403],[0.0518],[0.043],[-0.0206],[-0.3997],[-0.0234],[0.4101],[-0.0026],[-0.394],[-0.125],[0.0786],[0.7071],[-0.0305],[-0.0358],[0.0495],[0.0379],[0.0449],[0.0492],[-0.0224],[-0.402],[0.0233],[0.1197],[1.8884e-05],[4.0739e-05],[0.0001],[7.1997e-06],[-3.5987e-05],[2.4221e-05],[0.109],[5.9954e-05],[-4.4016e-05],[0.0001],[1.7097e-05],[-1.4095e-05],[2.4145e-05],[-0.0376],[-0.0734],[0.0794],[-0.0309],[-0.0737],[-0.0794],[0.],[55.1135],[0.],[0.],[0.],[0.],[129.8203],[0.],[0.],[0.],[0.],[1.7918],7.470817120622568
[8.1216],[0.8936],[0.0919],[-0.3592],[-0.0039],[-0.3936],[-0.0063],[0.2834],[0.3746],[-0.0307],[-0.0355],[0.0531],[0.0406],[0.0517],[0.0433],[-0.0202],[-0.3997],[-0.0233],[0.444],[-0.0038],[-0.3936],[0.0381],[0.1681],[0.6971],[-0.0294],[-0.0344],[0.0582],[0.033],[0.0536],[0.0408],[-0.0207],[-0.4003],[0.0233],[0.1197],[1.9315e-05],[3.5175e-05],[0.0001],[7.1974e-06],[-3.6141e-05],[2.4073e-05],[0.109],[6.0148e-05],[-3.8462e-05],[0.0001],[1.7063e-05],[-1.4156e-05],[2.3997e-05],[-0.0376],[-0.0734],[0.0794],[-0.0302],[-0.0736],[-0.0795],[0.],[78.4996],[0.],[0.],[0.],[76.8176],[118.5271],[0.],[0.],[0.],[0.],[1.5005],7.5041689827682045
[8.1546],[0.8831],[0.0613],[-0.3573],[-0.0037],[-0.3936],[-0.0277],[0.3228],[0.3547],[-0.0303],[-0.0357],[0.0519],[0.0417],[0.0507],[0.0443],[-0.0204],[-0.3998],[-0.0233],[0.4642],[-0.0039],[-0.3937],[0.0365],[0.2363],[0.6872],[-0.0288],[-0.0348],[0.0573],[0.0336],[0.0536],[0.0413],[-0.0204],[-0.3996],[0.0234],[0.1197],[1.9752e-05],[2.9169e-05],[0.0001],[7.1898e-06],[-3.6298e-05],[2.3851e-05],[0.109],[6.0424e-05],[-3.2488e-05],[0.0001],[1.7017e-05],[-1.4217e-05],[2.3778e-05],[-0.038],[-0.0731],[0.0793],[-0.0296],[-0.0736],[-0.0796],[0.],[71.0185],[0.],[0.],[0.],[49.7997],[85.476],[0.],[0.],[0.],[0.],[1.7859],7.537520844913841
[8.1934],[0.8733],[0.0452],[-0.3554],[-0.0032],[-0.3936],[-0.0955],[0.3531],[0.3812],[-0.0288],[-0.036],[0.0485],[0.0443],[0.0471],[0.0471],[-0.0207],[-0.4002],[-0.0232],[0.407],[-0.0038],[-0.3935],[0.018],[0.1451],[0.6896],[-0.0282],[-0.0352],[0.0552],[0.0372],[0.0528],[0.042],[-0.0202],[-0.3995],[0.0233],[0.1197],[2.0538e-05],[1.7549e-05],[0.0001],[7.1535e-06],[-3.6476e-05],[2.3375e-05],[0.109],[6.0722e-05],[-2.0918e-05],[0.0001],[1.6875e-05],[-1.4287e-05],[2.3306e-05],[-0.0381],[-0.0728],[0.0792],[-0.0303],[-0.0741],[-0.0796],[0.],[0.],[0.],[0.],[0.],[14.5349],[45.0176],[0.],[18.0432],[0.],[0.],[1.6682],7.570872707059477
[8.2345],[0.869],[0.0394],[-0.351],[-0.0024],[-0.3935],[-0.1926],[0.3053],[0.3953],[-0.0293],[-0.0371],[0.0451],[0.0442],[0.0418],[0.0503],[-0.0218],[-0.401],[-0.0233],[0.3551],[-0.0038],[-0.393],[0.0116],[-0.0766],[0.6782],[-0.0281],[-0.0353],[0.0554],[0.0361],[0.0527],[0.041],[-0.0212],[-0.3994],[0.0236],[0.1197],[1.9773e-05],[3.0394e-05],[0.0001],[7.2615e-06],[-3.6771e-05],[2.3745e-05],[0.109],[6.1891e-05],[-3.39e-05],[0.0001],[1.7208e-05],[-1.4403e-05],[2.3678e-05],[-0.0381],[-0.0728],[0.0792],[-0.0318],[-0.0742],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[35.1797],[0.],[0.],[0.],[0.],[0.7118],7.604224569205114
[8.277],[0.8782],[0.0463],[-0.3525],[-0.0016],[-0.3938],[-0.2888],[0.2171],[0.327],[-0.0299],[-0.0381],[0.0417],[0.0436],[0.0355],[0.0551],[-0.0234],[-0.4017],[-0.0235],[0.3518],[-0.0032],[-0.393],[-0.0831],[-0.1587],[0.6455],[-0.0287],[-0.0361],[0.053],[0.0342],[0.0485],[0.0428],[-0.0225],[-0.4001],[0.0238],[0.1197],[1.9566e-05],[3.4224e-05],[0.0001],[7.3165e-06],[-3.7044e-05],[2.3753e-05],[0.109],[6.2863e-05],[-3.7855e-05],[0.0001],[1.7368e-05],[-1.451e-05],[2.3689e-05],[-0.0381],[-0.0728],[0.0792],[-0.0317],[-0.0741],[-0.0795],[0.],[7.511],[0.],[0.],[0.],[0.],[87.3488],[0.],[0.],[0.],[0.],[0.8686],7.63757643135075
[8.3254],[0.8934],[0.0765],[-0.3541],[-0.0005],[-0.3951],[-0.4205],[0.0254],[0.4591],[-0.0305],[-0.0393],[0.0358],[0.0454],[0.0268],[0.0594],[-0.0254],[-0.4023],[-0.0238],[0.3206],[-0.0023],[-0.3935],[-0.2102],[-0.0468],[0.6052],[-0.03],[-0.0372],[0.0468],[0.0388],[0.0406],[0.0515],[-0.0237],[-0.4011],[0.0238],[0.1197],[2.034e-05],[2.1555e-05],[0.0001],[7.2642e-06],[-3.7232e-05],[2.3048e-05],[0.109],[6.3424e-05],[-2.5275e-05],[0.0001],[1.7191e-05],[-1.4584e-05],[2.299e-05],[-0.0381],[-0.0727],[0.0792],[-0.0313],[-0.0746],[-0.0797],[0.],[133.5332],[0.],[0.],[0.],[0.],[61.4681],[0.],[0.],[0.],[0.],[1.334],7.670928293496387
[8.3799],[0.9058],[0.1298],[-0.3528],[0.0008],[-0.3968],[-0.5982],[-0.1815],[0.5796],[-0.0307],[-0.0415],[0.0297],[0.0449],[0.0153],[0.062],[-0.0276],[-0.4028],[-0.024],[0.2023],[-0.0021],[-0.3939],[-0.2345],[-0.1052],[0.4507],[-0.0303],[-0.0374],[0.0432],[0.0444],[0.0393],[0.0518],[-0.0246],[-0.4013],[0.024],[0.1197],[2.0695e-05],[1.5655e-05],[0.0001],[7.2339e-06],[-3.7274e-05],[2.2754e-05],[0.109],[6.349e-05],[-1.9366e-05],[0.0001],[1.7091e-05],[-1.46e-05],[2.2698e-05],[-0.0381],[-0.0727],[0.0792],[-0.0332],[-0.0751],[-0.0796],[0.],[0.],[0.],[14.8742],[0.],[0.],[4.5958],[0.],[0.],[0.],[0.8397],[0.],7.7042801556420235
[8.4276],[0.9128],[0.1658],[-0.3074],[0.0021],[-0.3992],[-0.7731],[-0.2896],[0.5967],[-0.0305],[-0.0435],[0.0259],[0.0415],[0.0059],[0.0604],[-0.0295],[-0.4029],[-0.0239],[0.1106],[-0.0019],[-0.3942],[-0.259],[-0.0169],[0.1668],[-0.0305],[-0.0376],[0.0404],[0.0487],[0.0378],[0.053],[-0.0249],[-0.4016],[0.024],[0.1197],[1.8504e-05],[5.2732e-05],[0.0001],[7.4718e-06],[-3.7414e-05],[2.4453e-05],[0.109],[6.4114e-05],[-5.6442e-05],[0.0001],[1.7838e-05],[-1.4656e-05],[2.4387e-05],[-0.0378],[-0.0728],[0.0792],[-0.0346],[-0.0751],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.832],[0.],7.73763201778766
[8.4608],[0.9195],[0.1628],[-0.1702],[0.0035],[-0.4019],[-0.9647],[-0.2707],[0.6084],[-0.0299],[-0.0455],[0.0225],[0.0384],[0.0004],[0.0546],[-0.0313],[-0.4023],[-0.0239],[0.071],[-0.0019],[-0.3944],[-0.2558],[0.0198],[-0.0851],[-0.0309],[-0.0376],[0.0401],[0.0488],[0.0372],[0.0549],[-0.0252],[-0.4015],[0.0241],[0.1197],[1.7304e-05],[7.3574e-05],[0.0001],[7.6181e-06],[-3.7567e-05],[2.5418e-05],[0.109],[6.4653e-05],[-7.7315e-05],[0.0001],[1.8289e-05],[-1.4717e-05],[2.5347e-05],[-0.0366],[-0.0734],[0.0792],[-0.0341],[-0.0755],[-0.0797],[0.],[0.],[0.],[21.183],[0.],[0.],[0.],[0.],[0.],[0.],[1.0535],[0.],7.770983879933296
[8.4917],[0.9249],[0.1552],[-0.0395],[0.004],[-0.4029],[-1.0541],[-0.1877],[0.6254],[-0.0293],[-0.0463],[0.0144],[0.04],[-0.014],[0.057],[-0.0323],[-0.4011],[-0.0238],[-0.0114],[-0.0026],[-0.3942],[-0.1543],[-0.0102],[-0.0399],[-0.0299],[-0.036],[0.0466],[0.0434],[0.0434],[0.0505],[-0.0248],[-0.4009],[0.0241],[0.1197],[1.7559e-05],[7.001e-05],[0.0001],[7.6111e-06],[-3.7643e-05],[2.5286e-05],[0.109],[6.4782e-05],[-7.377e-05],[0.0001],[1.8256e-05],[-1.4746e-05],[2.5216e-05],[-0.0355],[-0.074],[0.0793],[-0.0352],[-0.0754],[-0.0796],[0.],[0.],[0.],[6.5626],[0.],[0.],[0.],[0.],[0.],[0.],[1.192],[0.],7.8043357420789325
[8.5212],[0.9254],[0.1447],[0.0744],[0.0039],[-0.4022],[-1.0169],[-0.0707],[0.636],[-0.0294],[-0.0461],[0.0099],[0.0422],[-0.0201],[0.0639],[-0.0322],[-0.4008],[-0.0238],[-0.0605],[-0.0029],[-0.3939],[-0.1131],[0.0437],[0.032],[-0.0294],[-0.0358],[0.0515],[0.0362],[0.0461],[0.0474],[-0.0242],[-0.4007],[0.0241],[0.1197],[1.6877e-05],[8.2064e-05],[0.0001],[7.7012e-06],[-3.7766e-05],[2.5844e-05],[0.109],[6.5183e-05],[-8.5853e-05],[0.0001],[1.853e-05],[-1.4795e-05],[2.5772e-05],[-0.0345],[-0.0742],[0.0794],[-0.0363],[-0.0748],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1647],[0.],7.837687604224569
[8.5496],[0.9257],[0.1332],[0.1804],[0.0035],[-0.4007],[-0.9137],[0.0425],[0.6443],[-0.0299],[-0.0453],[0.0102],[0.0447],[-0.0125],[0.0656],[-0.0315],[-0.4013],[-0.0238],[-0.0863],[-0.0029],[-0.3939],[-0.1075],[0.0628],[0.179],[-0.0298],[-0.036],[0.0531],[0.033],[0.0461],[0.0484],[-0.0241],[-0.4006],[0.0241],[0.1197],[1.7406e-05],[7.4394e-05],[0.0001],[7.6824e-06],[-3.7919e-05],[2.5528e-05],[0.109],[6.5472e-05],[-7.8228e-05],[0.0001],[1.845e-05],[-1.4855e-05],[2.5459e-05],[-0.0331],[-0.0745],[0.0795],[-0.0363],[-0.0747],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.4112],[0.],7.871039466370205
